org_id remap_id freebase_id
251 2082 2423
2553 2083 10242
426 2084 9156
1288 2085 9568
88 2086 9529
523 2087 598
606 2088 2943
373 2089 4437
2469 2090 713
1279 2091 3290
252 2092 10029
869 2093 5528
864 2094 145
1949 2095 9942
1911 2097 10268
3106 2098 8479
2817 2099 4742
222 2101 9583
92 2102 5120
1358 2103 3048
2294 2104 10195
497 2105 14698
68 2106 13581
3010 2107 11294
2181 2109 4369
1013 2111 3921
1867 2113 9885
981 2114 12454
1329 2115 13854
2132 2116 2042
1135 2117 5098
2583 2118 14631
1087 2122 11098
2070 2123 3443
2802 2124 12463
169 2126 752
3208 2127 11094
1500 2128 1581
462 2130 12295
628 2131 7177
2316 2132 4233
2006 2134 11575
355 2138 12548
3126 2139 9446
2940 2140 7438
101 2141 9621
889 2142 8614
1744 2144 6843
3239 2145 12041
602 2147 13003
1564 2149 10327
1212 2150 13170
1861 2151 1400
2875 2152 10771
2524 2153 8981
327 2154 10608
2566 2155 9340
484 2156 13081
1555 2158 7203
1910 2159 10387
1562 2161 11030
1844 2162 3838
436 2164 566
1458 2165 7742
444 2166 12575
149 2168 8494
2440 2170 10322
2521 2172 11739
2091 2173 12893
1036 2174 13061
1365 2175 10457
3177 2176 12435
2335 2177 11665
2395 2178 2139
419 2179 5094
2460 2180 12911
1584 2181 13009
1166 2182 13983
1449 2183 11614
2267 2185 1689
3224 2186 11031
2569 2187 2917
2150 2188 4821
2975 2189 1087
208 2190 5569
2749 2191 4502
2055 2192 4414
2230 2193 7945
1809 2194 9609
1661 2195 13892
307 2196 202
1765 2197 8589
74 2198 7336
163 2200 5777
14 2201 7242
2821 2203 10231
3153 2204 3434
282 2205 4404
290 2207 4178
2113 2208 6598
2363 2209 8558
2044 2210 10806
1673 2211 11050
2071 2212 2717
1033 2213 9852
2805 2214 6408
1340 2215 14396
3011 2216 4686
1054 2217 8245
851 2218 492
968 2219 1861
2543 2221 7307
3132 2223 2401
1271 2225 4276
2279 2227 513
1547 2228 3085
2427 2230 3364
2015 2231 788
2631 2232 12333
2366 2233 11712
193 2234 5566
2745 2235 1490
1524 2236 3036
736 2238 12571
810 2239 9707
982 2240 13461
2693 2241 1291
1682 2243 5933
2242 2244 12453
610 2245 12260
168 2246 12753
2245 2247 3300
1999 2249 13891
2219 2250 6465
3201 2251 9085
2775 2252 1085
2472 2253 5966
813 2254 2023
340 2255 650
161 2256 7013
2217 2258 10113
945 2259 3605
1103 2260 6943
1214 2261 900
1476 2262 4793
1657 2263 4996
1466 2264 2117
555 2265 14680
357 2267 6886
1961 2268 12868
2852 2270 12533
725 2271 12102
10 2272 1056
1086 2273 10363
907 2274 3773
295 2275 1848
1780 2276 7405
3247 2277 11573
3194 2278 4736
1120 2279 7107
1982 2280 10293
1485 2281 13251
1719 2282 1647
1380 2284 1663
718 2285 3404
2681 2286 6533
2381 2287 4170
164 2288 3237
2419 2290 13707
1265 2291 11226
2849 2293 12330
2023 2294 3571
2293 2295 11784
2260 2297 4207
1178 2298 2082
1006 2302 5633
2710 2304 4791
1221 2305 10437
2935 2306 2627
330 2307 3882
2895 2309 160
459 2310 14120
266 2311 4028
892 2312 6970
334 2313 8178
71 2314 7116
2482 2315 11881
2177 2316 5078
1672 2317 7609
1387 2318 12344
836 2319 5744
2243 2320 12684
335 2321 13369
180 2322 13291
3238 2323 5325
564 2324 8488
453 2325 4411
2941 2326 5076
928 2328 14544
1628 2329 7810
383 2330 6584
613 2331 8256
541 2332 7582
2793 2333 4717
2833 2334 8384
3020 2335 6789
276 2336 6006
679 2337 13625
3120 2339 5430
13 2340 4188
2542 2342 1083
49 2343 9031
2994 2345 1491
494 2346 12468
1884 2347 5205
1913 2350 3110
2390 2351 13711
1255 2352 3634
1386 2353 803
471 2354 6079
2554 2356 6560
2806 2357 11843
2851 2358 6233
1045 2359 8026
558 2360 9810
1832 2361 5031
1773 2362 5769
1520 2363 9188
1690 2364 7335
1005 2365 1062
2344 2366 14207
30 2367 14147
1998 2368 13472
2870 2369 12728
1366 2370 12257
828 2371 7372
2815 2372 1968
421 2373 13153
2088 2374 585
1715 2375 10294
160 2376 218
1852 2377 7240
1433 2378 4575
2235 2379 13909
716 2380 987
3133 2382 13651
997 2383 4524
1975 2384 10614
2289 2385 4346
1621 2386 5400
2666 2387 4190
3135 2388 6133
1372 2389 10305
468 2390 206
2373 2391 6846
986 2392 5557
119 2393 9472
130 2394 9360
1785 2395 4423
2109 2396 1284
2126 2398 1990
1498 2399 6377
710 2400 13243
1097 2403 4006
19 2404 6774
1829 2405 5655
1208 2406 9792
369 2408 7515
2757 2409 12385
1566 2410 1948
3007 2411 14452
1805 2412 13919
2713 2413 3316
2841 2414 4143
2670 2416 12876
1337 2417 3436
2487 2418 1112
517 2419 1118
333 2420 505
2773 2421 6734
135 2422 3061
2195 2423 880
2523 2424 13289
1460 2425 5913
1992 2426 9641
315 2427 14132
1989 2429 6984
2032 2430 1344
76 2431 377
3138 2432 4552
1404 2433 5301
2159 2434 6372
2201 2435 9973
2437 2436 14241
2597 2437 7388
1171 2441 7183
2364 2442 8114
3251 2443 11439
152 2444 11119
2396 2445 13331
2915 2446 2686
265 2447 14647
1324 2448 13867
118 2449 5738
3023 2450 1908
603 2451 14562
1172 2452 10625
1881 2454 6906
117 2455 5496
2687 2456 10393
1203 2457 13025
1824 2458 3821
878 2459 12958
257 2460 4205
1440 2462 11000
2394 2463 12037
1508 2464 7805
1245 2465 5884
1262 2466 11747
2679 2467 2646
2027 2468 3482
3174 2469 10207
375 2471 897
3131 2472 1622
842 2473 3764
2035 2474 4335
3187 2475 12677
1371 2476 4093
1052 2477 91
1455 2478 13991
64 2479 4121
3078 2480 11735
2022 2481 8127
2638 2482 7472
2572 2483 13082
505 2484 12999
1419 2485 8051
3038 2487 13889
1202 2488 3767
1863 2489 11554
1201 2490 6255
2729 2491 8098
3098 2493 13860
1987 2496 9407
3036 2499 1926
887 2500 7549
3114 2501 9171
122 2502 7786
2310 2503 14393
2898 2504 6851
2948 2505 10763
743 2507 3270
777 2508 2685
2155 2509 10170
3148 2510 9355
1204 2511 8185
2016 2512 14134
2798 2513 2548
1079 2514 11682
1060 2515 11478
841 2516 10871
2739 2517 4702
42 2518 5170
2997 2519 7066
143 2520 14048
1383 2521 11731
1023 2522 14088
429 2523 4104
1276 2524 1179
388 2525 12989
440 2526 13799
187 2527 2890
1007 2528 10868
1266 2529 9264
913 2530 12203
594 2531 4189
1702 2532 13701
420 2533 6741
698 2536 3373
2176 2538 11380
1984 2539 6115
1044 2540 8484
933 2541 13143
469 2542 2498
1646 2543 14525
2741 2544 9227
1812 2545 9368
3113 2546 3776
1290 2549 5228
804 2550 4265
3028 2551 479
2656 2552 7601
2340 2553 2966
1270 2554 6579
303 2556 10689
2111 2558 12222
490 2559 1466
952 2560 6203
2005 2561 7065
26 2562 9335
400 2563 5083
1482 2564 7612
752 2565 14052
2300 2566 12965
2890 2567 11681
2471 2568 95
224 2569 5972
1148 2570 12986
1069 2571 2380
2556 2573 12650
2667 2574 3379
1831 2577 3043
1764 2578 11024
2922 2579 4478
7 2580 7940
2036 2581 4649
2516 2582 3024
1283 2583 7970
1938 2584 9134
629 2585 3068
2182 2586 11353
3185 2587 8524
267 2588 6232
1983 2589 10524
2538 2590 3104
1227 2591 6903
567 2592 3115
3057 2593 9234
3014 2594 6397
2168 2595 5974
2052 2597 5780
1409 2598 1226
1629 2599 5509
2677 2602 3325
1580 2603 13836
2905 2604 10875
1256 2605 106
2212 2606 3424
188 2607 1057
2780 2608 13055
2430 2609 7312
2346 2610 3312
3104 2611 10421
1783 2613 3170
2820 2614 5074
394 2615 8173
1009 2616 6083
233 2617 422
3102 2618 12217
2580 2619 4777
2215 2620 12448
1954 2621 177
1937 2622 8451
2926 2624 11965
1529 2625 14027
1730 2626 12291
588 2627 3032
2642 2629 10068
872 2631 13180
2089 2632 12557
2624 2633 8448
20 2634 14429
673 2635 10080
2856 2637 7371
297 2638 5142
2639 2639 5298
1401 2640 9831
2199 2641 3554
2649 2643 5497
1747 2646 9654
1610 2647 8919
2866 2648 2731
94 2649 9000
1305 2650 3862
1582 2651 14232
2665 2652 3781
1259 2653 12141
1281 2655 13354
781 2656 5474
1464 2657 674
915 2658 6836
1442 2659 11532
3248 2661 11384
336 2662 12621
2761 2663 12959
930 2665 3750
604 2666 14182
2506 2667 2681
491 2670 6274
3067 2671 2594
1493 2673 6559
1376 2674 6167
177 2676 103
2960 2677 6895
241 2679 4263
2752 2680 13321
2077 2681 12197
3039 2682 3817
1457 2683 2335
1050 2684 9386
1314 2685 2578
867 2686 3332
2237 2687 6303
2709 2688 6861
125 2689 7454
2417 2690 11211
754 2691 5958
2025 2693 12814
1635 2694 1064
530 2695 14157
1769 2696 13147
2301 2697 2048
1392 2698 4361
2772 2700 11510
447 2702 6673
243 2703 5017
2586 2704 12652
1304 2706 6037
799 2707 4813
3051 2708 2114
704 2709 16
458 2710 379
1557 2711 965
920 2713 1915
980 2714 7841
818 2715 8775
493 2716 11268
162 2717 6029
2133 2719 5999
762 2720 6981
3136 2721 12410
2018 2722 3691
2728 2723 4902
1858 2724 10842
1223 2725 3723
489 2727 14587
25 2728 11019
386 2729 6191
848 2731 7928
536 2732 8937
1407 2733 6942
2703 2734 11661
412 2736 13898
612 2737 12640
2785 2738 6177
905 2739 4881
507 2741 9301
107 2742 12096
1027 2743 7214
1604 2744 9049
2238 2745 9553
788 2746 11490
2560 2747 2031
568 2748 7745
790 2749 10877
609 2750 6678
663 2751 97
840 2752 13421
1946 2753 4993
672 2755 13558
2129 2756 3584
1456 2757 2851
728 2758 6804
2530 2759 7440
2404 2760 10586
1895 2761 5574
1067 2762 12782
1554 2763 7547
803 2766 12374
2528 2767 14042
2782 2768 13415
1250 2769 87
3218 2770 1228
62 2771 10315
1025 2772 11533
552 2773 5271
2814 2776 11147
220 2777 1394
1955 2778 9097
2322 2779 3506
2083 2781 8511
194 2782 5166
640 2783 3770
1417 2785 9290
1648 2787 13569
1163 2791 9467
2211 2793 6818
2266 2794 12005
2457 2795 7558
2986 2796 9321
2252 2797 3716
674 2798 298
1696 2799 11673
1649 2800 12051
1034 2801 12325
1655 2803 7864
467 2804 6619
3052 2805 14192
2753 2806 1023
425 2807 3631
2985 2808 2869
306 2809 7879
2764 2810 4183
2051 2811 3071
837 2812 8289
1964 2813 11246
2411 2814 4127
466 2815 4946
2971 2816 1582
1842 2818 14467
1722 2820 4650
3048 2821 7827
61 2823 4318
583 2824 5731
1936 2825 437
939 2826 1678
1348 2828 11424
1573 2829 8758
301 2830 6097
2812 2831 13726
159 2832 9715
1414 2833 6328
1318 2834 14568
3031 2835 2486
18 2836 12977
1589 2837 4783
666 2838 8800
1046 2841 8668
535 2842 2146
1424 2843 1146
1645 2844 3046
1454 2846 11045
1904 2847 1403
52 2850 13751
2882 2851 2817
2599 2853 9877
31 2854 2358
1971 2855 13267
1130 2856 13500
2496 2857 4031
783 2858 6306
2740 2859 6360
711 2860 1648
2096 2861 7195
2122 2862 3160
2796 2863 4997
2249 2865 10209
2422 2867 12878
2434 2868 1347
1891 2869 3009
3118 2871 9501
1517 2872 4818
1192 2873 12751
495 2874 10335
914 2875 5085
396 2878 6877
2442 2880 10856
320 2881 14288
3219 2882 13671
414 2884 4299
2982 2885 4084
1234 2887 4967
502 2888 2318
2450 2889 12221
2114 2891 705
116 2892 11270
1093 2893 7790
2876 2894 4452
2085 2895 4921
1771 2896 5423
1660 2897 5888
729 2898 1840
511 2899 10198
1662 2901 10928
368 2902 8921
299 2905 9288
384 2906 8277
562 2907 11251
578 2910 10525
924 2911 2730
21 2912 12645
1759 2916 13052
154 2917 7097
1285 2918 8135
3021 2920 5808
544 2921 10112
2398 2922 4599
1355 2924 433
1099 2925 5394
3258 2926 639
1865 2927 5654
2247 2928 12339
2041 2929 1896
2626 2930 11148
3024 2931 4204
1817 2932 1115
234 2933 14332
146 2934 210
2081 2935 6188
1944 2936 9083
332 2937 12874
2359 2938 13047
141 2939 319
2562 2940 5320
2730 2941 10272
2049 2942 12956
792 2943 13002
446 2944 3626
1137 2945 6367
1864 2946 820
472 2947 3078
1490 2948 12552
2355 2949 10079
198 2950 6650
2502 2951 13946
298 2952 3823
1542 2954 4176
1422 2955 6392
2942 2956 12714
2286 2957 12288
2872 2958 2550
1986 2959 11863
1121 2960 6126
292 2961 1098
1626 2962 4764
1717 2963 13890
634 2964 9508
2090 2965 4462
286 2966 9131
1814 2967 13203
2341 2968 8248
1620 2969 13271
189 2970 9125
217 2972 3907
732 2973 3187
1049 2974 10309
2151 2975 4240
2758 2976 4707
2777 2977 10073
1639 2979 13304
2306 2980 7995
745 2982 5401
2644 2983 1463
2561 2985 7895
2141 2986 5954
3071 2987 9277
1845 2988 3731
1990 2992 3407
635 2993 10060
1767 2994 4800
1869 2996 1483
1347 2997 2225
1612 2998 2054
391 2999 2640
2501 3000 302
371 3001 5535
1393 3002 11836
1970 3003 13098
2767 3004 5283
309 3005 13485
2507 3007 3980
540 3008 2915
374 3009 9638
574 3010 14217
350 3011 9907
145 3013 6810
1546 3016 9856
2657 3017 3725
3196 3018 8048
2888 3019 12736
2314 3021 7155
1062 3022 11919
1903 3023 1214
202 3025 8821
1640 3026 13815
1053 3027 13169
611 3028 8201
1567 3030 5296
2334 3031 5130
1063 3033 7478
1360 3034 2832
1486 3035 9908
2454 3036 6469
1561 3037 7999
2275 3038 2325
2648 3039 7922
34 3040 13785
1516 3041 5638
2100 3042 2524
1985 3043 3950
1594 3044 8195
2130 3046 2557
2937 3047 6428
1080 3048 9
2939 3049 12750
3043 3050 7876
1583 3051 8678
2965 3052 29
2930 3053 5892
424 3054 7342
2164 3055 4024
1297 3056 2554
2964 3057 8820
1421 3059 6604
247 3062 5534
413 3063 5156
2120 3065 2001
1321 3066 12623
283 3067 13085
1102 3068 13192
1487 3070 728
504 3071 8441
969 3072 2328
1794 3073 2313
2086 3075 4665
3254 3076 9300
2166 3077 4925
1198 3078 10295
1551 3079 3012
2138 3080 9130
1667 3081 2522
2073 3082 395
3223 3083 6148
2844 3084 152
2734 3085 3109
2307 3086 7730
1042 3087 8369
1943 3088 5370
2256 3089 7578
2295 3090 13565
2662 3091 291
2954 3093 1074
1331 3094 5642
1253 3095 12723
600 3096 12055
734 3098 10263
3152 3100 12649
1804 3101 4745
709 3102 6549
1326 3103 3487
1096 3106 424
2765 3107 6239
2197 3110 3580
1670 3111 12602
3165 3112 8908
377 3113 10506
1851 3114 8379
2683 3115 3074
2302 3116 10142
2375 3117 12823
2838 3118 12880
815 3119 7015
894 3120 6070
3093 3121 10058
984 3122 10099
551 3123 3448
275 3124 14230
1683 3125 6768
2828 3126 5909
1091 3128 6246
2518 3130 1501
2135 3131 2212
3065 3132 10028
216 3133 14240
1632 3134 7415
1228 3135 1976
398 3136 541
1980 3137 4292
1539 3138 13716
712 3139 11991
2112 3140 12711
2660 3141 4412
2606 3143 13029
2048 3144 10933
2504 3146 14618
2615 3147 4087
2717 3150 1543
2161 3151 2505
2299 3152 8580
714 3153 10949
1556 3154 10300
1088 3155 2586
1077 3156 10564
2476 3157 6065
2443 3158 5759
1131 3159 12810
1000 3160 1313
3108 3161 3735
778 3162 11404
2103 3163 40
46 3164 10732
912 3165 10992
595 3166 6427
2829 3167 358
1375 3168 7906
296 3169 7638
211 3170 2773
2647 3171 1938
319 3172 5686
3025 3173 10796
2397 3174 1268
1187 3175 4548
605 3176 11343
348 3177 13971
1613 3178 1376
1886 3179 10330
1325 3180 10545
1969 3182 410
2184 3183 12409
3214 3184 11430
2811 3186 13412
2405 3187 12389
1373 3188 10469
1127 3189 11531
1470 3190 1634
1038 3191 14084
2733 3192 4903
1082 3196 11513
532 3198 8474
1837 3199 732
2719 3200 10052
687 3201 2857
1750 3202 196
2568 3204 7264
2202 3205 6527
1976 3206 10090
1385 3207 8318
2148 3208 12035
2783 3209 9582
28 3210 6444
347 3212 7972
322 3213 13041
2399 3214 7315
476 3216 3617
1242 3217 1767
1394 3218 2452
2356 3219 1013
1875 3220 7246
1113 3221 3324
2026 3222 11347
3049 3223 9696
3231 3225 6103
1641 3226 8085
1065 3227 1841
886 3228 8428
2072 3229 449
991 3230 5942
223 3231 9018
2549 3232 1993
2902 3233 2210
2932 3234 7058
1226 3235 13786
2664 3236 11046
3013 3238 13401
2318 3239 5065
3155 3240 954
17 3241 13481
1663 3242 7086
2124 3243 13178
589 3244 2202
2221 3245 11650
2611 3246 763
67 3247 2420
1184 3248 13057
1841 3249 8150
157 3250 10344
1209 3251 4495
2046 3252 3130
1008 3253 8440
3143 3254 8542
1653 3255 5644
1853 3256 2396
2382 3257 10715
1125 3258 7893
1545 3259 11354
