org_id remap_id freebase_id
1046 2714 8668
312 2716 14476
523 2719 598
1535 2720 9739
2282 2721 6069
1454 2722 11045
2128 2723 12845
277 2724 13967
2027 2728 3482
2547 2729 2635
338 2731 2285
3168 2732 7019
2318 2734 5065
405 2735 1155
1883 2737 5620
326 2738 1488
3062 2739 1322
2808 2740 1726
70 2743 13582
1030 2744 3924
1832 2747 5031
2935 2748 2627
1437 2750 6095
1334 2752 1309
444 2753 12575
666 2754 8800
2646 2756 11374
2580 2757 4777
1327 2758 2109
2581 2759 13963
178 2760 7808
1496 2764 5163
2204 2765 13346
799 2767 4813
3049 2769 9696
2778 2770 6717
1901 2771 2979
1507 2772 9028
830 2773 4899
2431 2774 11433
357 2775 6886
2968 2776 1981
336 2778 12621
1863 2779 11554
1849 2780 9110
3079 2783 1408
2709 2785 6861
1247 2786 14642
2825 2787 1327
459 2788 14120
2280 2789 4481
2916 2790 11895
2416 2791 7829
1951 2795 10368
2247 2796 12339
2461 2798 3827
257 2799 4205
1322 2802 13069
2003 2803 13841
1342 2804 13113
2100 2806 2524
810 2807 9707
1255 2809 3634
2844 2810 152
1348 2812 11424
1050 2814 9386
2569 2817 2917
1213 2818 7041
48 2819 12034
1667 2820 2522
2963 2821 8939
1054 2826 8245
1473 2827 12133
3108 2828 3735
2939 2829 12750
324 2830 11247
2261 2833 2309
25 2836 11019
179 2839 10371
2475 2840 54
939 2842 1678
1728 2844 3411
1337 2850 3436
2938 2852 4684
2442 2854 10856
281 2855 4796
13 2856 4188
1344 2859 6137
2273 2861 6794
921 2862 10240
3201 2865 9085
1040 2869 9036
483 2871 3083
1301 2872 6319
343 2873 14563
1655 2874 7864
1841 2875 8150
2317 2876 3957
1027 2877 7214
2851 2878 6233
2954 2879 1074
527 2880 11194
1937 2881 8451
1100 2882 4504
2681 2883 6533
2657 2885 3725
2248 2886 13729
1494 2887 8742
3218 2888 1228
936 2889 7314
412 2895 13898
1502 2896 2090
782 2897 2867
1022 2898 4220
427 2900 13497
2813 2902 14273
2848 2904 13710
292 2905 1098
967 2906 8296
3129 2908 5010
2780 2912 13055
927 2913 8168
1621 2915 5400
276 2918 6006
335 2920 13369
2636 2921 10881
1959 2922 12935
1601 2923 769
431 2925 10750
1383 2926 11731
2469 2927 713
846 2931 4972
2926 2932 11965
2676 2934 9192
1025 2937 11533
564 2938 8488
2000 2940 837
3236 2943 8936
1826 2944 5639
2445 2946 14125
2815 2951 1968
2315 2952 5996
2314 2955 7155
1852 2956 7240
2023 2957 3571
3186 2958 9645
2106 2959 1549
1855 2965 1000
1524 2966 3036
327 2967 10608
2455 2974 10097
2355 2975 10079
1317 2976 3810
2962 2978 12023
1879 2987 13537
1931 2988 14636
1807 2989 2714
3244 2990 4005
1363 2991 1180
438 2992 5337
15 2993 9999
2042 2994 12264
694 2996 2769
806 2997 2512
1119 2998 12820
2033 3000 2663
1958 3001 4570
2989 3003 6791
1646 3004 14525
260 3005 6726
1865 3006 5654
2914 3008 9310
2099 3009 4545
163 3010 5777
391 3011 2640
291 3014 7404
3210 3015 8737
1889 3020 7409
1078 3021 10568
3106 3024 8479
2159 3025 6372
832 3027 12773
270 3028 356
3169 3030 10128
2812 3031 13726
2174 3032 9895
449 3033 11908
65 3035 7554
1939 3037 401
2155 3039 10170
2973 3040 269
275 3041 14230
1609 3043 13425
2583 3046 14631
2424 3049 1108
1859 3050 7239
1528 3051 12154
330 3052 3882
2971 3053 1582
1389 3054 3400
1627 3055 2618
66 3057 11818
1357 3058 11272
394 3059 8173
3193 3062 4539
401 3063 13092
3213 3065 6847
1827 3066 14390
289 3067 792
2351 3068 13614
2546 3069 13621
1585 3071 5059
2196 3073 1019
1388 3074 4646
474 3075 5407
1461 3076 5235
301 3078 6097
478 3081 11449
1250 3082 87
1466 3083 2117
184 3084 2140
2189 3085 13532
1518 3086 1552
1594 3088 8195
805 3089 1116
1504 3090 9006
2095 3091 3020
442 3094 8970
2440 3098 10322
138 3100 11103
1381 3104 3363
1584 3106 13009
1833 3107 11505
1297 3108 2554
2706 3109 11220
1205 3110 10563
2474 3111 4120
2587 3113 9065
566 3116 4887
2667 3118 3379
1038 3119 14084
2541 3121 10460
271 3123 947
711 3129 1648
314 3130 9271
1489 3131 6028
562 3132 11251
2792 3136 12859
2964 3137 8820
306 3138 7879
2959 3139 6807
2046 3140 3130
2001 3141 9219
174 3142 3054
2682 3143 3659
1878 3145 2014
1760 3146 10628
3082 3148 11690
3143 3150 8542
710 3151 13243
1392 3152 4361
55 3153 5612
1140 3154 5586
2055 3155 4414
2912 3156 14457
2947 3159 414
1343 3162 9173
3040 3163 11426
2180 3165 1544
1076 3167 10132
594 3168 4189
2307 3169 7730
2555 3171 13570
1262 3172 11747
2666 3173 4190
2996 3178 2839
171 3181 10969
64 3182 4121
3249 3183 12155
1868 3187 13626
2945 3191 9471
1909 3192 11561
725 3193 12102
2150 3194 4821
2701 3195 13534
2524 3198 8981
2703 3199 11661
1104 3200 1795
342 3201 11091
1930 3203 2515
390 3206 6572
1408 3209 1375
54 3210 12899
602 3212 13003
2414 3214 1560
850 3215 1572
2957 3217 3052
3090 3219 12193
2004 3220 6483
2179 3221 6767
1056 3224 1405
1597 3225 881
263 3227 3648
3202 3228 5148
359 3229 6056
1202 3232 3767
197 3233 1339
460 3234 14167
2991 3235 3246
3076 3236 4546
1397 3238 10543
1934 3239 6419
2464 3240 1154
1112 3241 7635
1885 3242 4022
1843 3243 1208
3197 3244 6613
1439 3245 1855
2852 3246 12533
2586 3247 12652
3206 3249 7901
2788 3250 6928
1477 3251 4196
1955 3252 9097
1234 3253 4967
1946 3254 4993
1449 3256 11614
2678 3258 11868
2151 3259 4240
